phi,x,y,z,kappa
0.0,3.0,0.0,1.8797507872829267,0.5088451044114358
0.05235987755982988,2.9876733254911203,-0.1567209702923631,1.7257336034303543,0.5089349926564678
0.10471975511965977,2.950817096835885,-0.31129491836786516,1.5731549526553585,0.5068076467021049
0.15707963267948966,2.8898013731854446,-0.46159952370966395,1.4231164876766085,0.5015929987853777
0.20943951023931953,2.805238516019007,-0.605561595333841,1.276568703461653,0.49313798343229104
0.2617993877991494,2.697976633857946,-0.7411809548974791,1.134371606311254,0.48214458636761925
0.3141592653589793,2.5690905050450485,-0.8665535102099988,0.9973741849437742,0.4697906422411672
0.36651914291880916,2.4198700774519906,-0.979893263172416,0.8664721828876303,0.45712537560309036
0.41887902047863906,2.2518066703603172,-1.0795530078789883,0.742616065001958,0.44464830253447657
0.47123889803846897,2.066577028773314,-1.1640434890103482,0.6267682075928219,0.43229411051550576
0.5235987755982988,1.8660254037844388,-1.2320508075688772,0.5198332946111415,0.41973900868343866
0.5759586531581287,1.6521438540970248,-1.2824518802701745,0.4225931911118715,0.4067269145416277
0.6283185307179586,1.4270509831248424,-1.314327780297834,0.33566331272448124,0.3931455691139224
0.6806784082777885,1.1929693430924897,-1.3269748104177737,0.2594622367057506,0.3788467334974073
0.7330382858376183,0.9522017520127017,-1.3199131843776883,0.19416829624753548,0.3634723673026479
0.7853981633974483,0.7071067811865477,-1.2928932188134525,0.1396402674338981,0.34659080123289315
0.8377580409572781,0.4600736798235516,-1.2458989652591526,0.09530431573313951,0.32822596842351914
0.890117918517108,0.21349700941431926,-1.1791492400106405,0.0600417397018579,0.309511387318818
0.9424777960769379,-0.030248736457421543,-1.0930960382153598,0.0321312435364393,0.2929408086265938
0.9948376736367678,-0.268834251136573,-0.988420347339778,0.009291634797784038,0.2817427711280956
1.0471975511965976,-0.49999999999999956,-0.8660254037844388,-0.011162383504687515,0.2784252125340896
1.0995574287564276,-0.7215800048453992,-0.727027464561527,-0.03208082588849518,0.2834110406134649
1.1519173063162573,-0.9315245696419154,-0.5727441933121882,-0.05621455877479476,0.29495521859404267
1.2042771838760873,-1.1279217014094876,-0.4046807862205152,-0.08598926340627364,0.3103233628065092
1.2566370614359172,-1.3090169943749472,-0.22451398828979297,-0.12335765519068757,0.327053384007468
1.308996938995747,-1.473231762466356,-0.034074173710932465,-0.1697380251596795,0.34353708558329643
1.361356816555577,-1.6191792244674421,0.16467431458220472,-0.22602221832320968,0.35903726889773474
1.413716694115407,-1.745678567550076,0.36965435184524276,-0.29262867926917185,0.3735093337911148
1.4660765716752366,-1.8517667381999574,0.5786985137327538,-0.36958325764195027,0.3874097522326387
1.5184364492350666,-1.9367078344936026,0.7895726082192663,-0.4566200623515762,0.4014642030747243
1.5707963267948966,-2.0,0.9999999999999998,-0.5532954751699956,0.41632634821303643
1.6231562043547263,-2.0413797469794903,1.2076864612898799,-0.659098583307029,0.4321702379673089
1.6755160819145563,-2.0608236647352647,1.4103452770037914,-0.7735297727282668,0.44839448030059065
1.7278759594743862,-2.058547497630538,1.6057223293450322,-0.8961191673785875,0.4636642017320782
1.780235837034216,-2.035002606102961,1.7916208868854053,-1.026374919074846,0.47641899209977945
1.832595714594046,-1.9908698526713984,1.9659258262890678,-1.1636821895692215,0.4856837344099924
1.8849555921538759,-1.9270509831248424,2.1266270208800995,-1.3072005330342924,0.49166737953703143
1.9373154697137056,-1.8446576005000892,2.2718416392149177,-1.4558131127020053,0.49563256520979915
1.9896753472735356,-1.744997855793517,2.3998351085973892,-1.6081593444501638,0.49904972578896883
2.0420352248333655,-1.6295610043244932,2.5090405129382627,-1.762742768693835,0.5026459287877948
2.0943951023931953,-1.5000000000000007,2.5980762113533156,-1.918069161533248,0.5060296751035664
2.146754979953025,-1.3581123211666286,2.665761483230625,-2.0727562594488904,0.508096859781114
2.199114857512855,-1.2058192410423683,2.7111300269652547,-2.2255732642280233,0.50785222922511
2.251474735072685,-1.045143772685357,2.7334411629245823,-2.3754055100536866,0.5050414825978644
2.3038346126325147,-0.8781875328941664,2.732188616213941,-2.521176118502563,0.5002035723098867
2.356194490192345,-0.7071067811865478,2.7071067811865475,-2.661772525231806,0.4942136490028931
2.4085543677521746,-0.5340878989420881,2.6581743970954053,-2.7960148266171845,0.48772450680704266
2.4609142453120043,-0.36132257982145355,2.585615592517449,-2.922674402518271,0.48090111679147357
2.5132741228718345,-0.19098300562505288,2.4898982848827806,-3.0405237766987425,0.473550953906505
2.5656340004316642,-0.02519728179382441,2.3717299503002294,-3.1483877581722806,0.4654412144218352
2.617993877991494,0.13397459621556018,2.2320508075688785,-3.2451748467985384,0.45650518435124754
2.670353755551324,0.28456398039657804,2.072024488489442,-3.3298869517377847,0.4468173197635397
2.722713633111154,0.42471575507511483,1.8930262940305895,-3.401619773492404,0.43646239033591294
2.7750735106709836,0.5527092244575857,1.6966291622630183,-3.459566423709434,0.4254977305187046
2.827433388230814,0.6669774724547411,1.4845874989598942,-3.5030254161413144,0.4140628371197207
2.8797932657906435,0.7661249812798085,1.2588190451025218,-3.53140267315624,0.402493666646904
2.9321531433504733,0.8489433145513955,1.0213849769693617,-3.5441972311640058,0.39125514411973944
2.9845130209103035,0.9144246919951694,0.7744684537901263,-3.5409741495904656,0.3806641523056688
3.036872898470133,0.9617733060993379,0.5203518449031734,-3.5213461084139737,0.37058672470748966
3.089232776029963,0.9904142559819727,0.26139288277825284,-3.484992136430151,0.360372885524572
3.141592653589793,1.0,6.123233995736766e-16,-3.4317282083891945,0.34917736507541824
3.193952531149623,0.990414255981973,-0.2613928827782494,-3.361614192200113,0.3365486314552401
3.2463124087094526,0.9617733060993382,-0.5203518449031701,-3.275051876402379,0.3229074088619086
3.2986722862692828,0.9144246919951695,-0.7744684537901251,-3.172819557016129,0.3095375350750431
3.3510321638291125,0.8489433145513965,-1.0213849769693586,-3.056009703358045,0.29805884121674986
3.4033920413889422,0.7661249812798097,-1.258819045102519,-2.9258794965745927,0.2897400433480444
3.4557519189487724,0.6669774724547415,-1.484587498959893,-2.783666956749133,0.2850687414557354
3.508111796508602,0.5527092244575873,-1.6966291622630156,-2.630443684945087,0.28372634677627245
3.560471674068432,0.4247157550751167,-1.8930262940305873,-2.467057690755331,0.28484951606409786
3.612831551628262,0.2845639803965788,-2.072024488489441,-2.2941754009710706,0.2874121252939138
3.665191429188092,0.1339745962155623,-2.2320508075688767,-2.1123851971036114,0.29059919507916987
3.7175513067479216,-0.0251972817938223,-2.371729950300228,-1.9223012172925287,0.29402106586309446
3.7699111843077517,-0.190983005625052,-2.48989828488278,-1.7246172170192098,0.29765065845915845
3.8222710618675815,-0.3613225798214513,-2.585615592517448,-1.5200970907778535,0.30154757559101775
3.874630939427411,-0.5340878989420859,-2.6581743970954044,-1.309527831555254,0.3055937859141054
3.9269908169872414,-0.707106781186547,-2.7071067811865475,-1.0936790200481479,0.30943630060715355
3.979350694547071,-0.8781875328941642,-2.732188616213941,-0.8733013594595472,0.31265527879011135
4.031710572106901,-1.0451437726853547,-2.7334411629245823,-0.6491652509730566,0.31500363231749284
4.084070449666731,-1.2058192410423674,-2.7111300269652547,-0.42211068460908285,0.31651470406375976
4.13643032722656,-1.3581123211666255,-2.665761483230627,-0.19307107971246298,0.31738730353645134
4.1887902047863905,-1.499999999999999,-2.598076211353317,0.036949160122305,0.3177517436548954
4.241150082346221,-1.6295610043244928,-2.509040512938263,0.26693297308383307,0.3175260294845724
4.29350995990605,-1.7449978557935153,-2.399835108597391,0.495910922442239,0.31648863892243023
4.34586983746588,-1.8446576005000879,-2.2718416392149194,0.7229884300443887,0.31450140637999197
4.39822971502571,-1.927050983124842,-2.1266270208801004,0.9473264952452165,0.31168834807251355
4.45058959258554,-1.9908698526713975,-1.9659258262890709,1.1680919726454877,0.30842210438580037
4.50294947014537,-2.0350026061029607,-1.7916208868854078,1.3844115277384,0.30513763095807295
4.5553093477052,-2.058547497630538,-1.6057223293450331,1.5953584953721864,0.30213128738448636
4.607669225265029,-2.060823664735265,-1.410345277003795,1.799977974646398,0.29950544270843943
4.6600291028248595,-2.0413797469794908,-1.2076864612898828,1.9973290402869133,0.29729511098968997
4.71238898038469,-2.0,-1.0000000000000007,2.1865117972113515,0.29566250758449564
4.764748857944519,-1.936707834493604,-0.7895726082192701,2.3666585989015583,0.2949870273532528
4.817108735504349,-1.8517667381999585,-0.5786985137327566,2.536895281800582,0.2957613213809254
4.869468613064179,-1.7456785675500766,-0.36965435184524364,2.6963019187022126,0.29835179550571833
4.921828490624009,-1.6191792244674446,-0.16467431458220827,2.843907318374702,0.30277368408658667
4.974188368183839,-1.473231762466358,0.03407417371092991,2.978733563521076,0.30862782976149605
5.026548245743669,-1.3090169943749481,0.22451398828979197,3.0998772989573253,0.315269050981004
5.078908123303498,-1.127921701409491,0.40468078622051196,3.206591857437653,0.3221386226623691
5.1312680008633285,-0.9315245696419181,0.5727441933121861,3.29833284087412,0.3290584524698926
5.183627878423159,-0.7215800048454003,0.7270274645615266,3.3747502602496215,0.33628088786006777
5.235987755982988,-0.5000000000000033,0.8660254037844366,3.435639912263486,0.34425800333306816
5.288347633542818,-0.26883425113657566,0.9884203473397768,3.48088723963427,0.3532973895441105
5.340707511102648,-0.030248736457422765,1.0930960382153594,3.5104366670157976,0.36333702972495563
5.393067388662478,0.21349700941431504,1.1791492400106394,3.52429990256868,0.3739774930809867
5.445427266222308,0.46007367982354885,1.2458989652591517,3.5225912538312714,0.38474023148522246
5.497787143782138,0.7071067811865465,1.2928932188134523,3.5055626416355112,0.3953677983425757
5.550147021341967,0.9522017520126974,1.3199131843776883,3.473614176701151,0.4059454851562618
5.602506898901797,1.1929693430924873,1.3269748104177737,3.427273992801643,0.41675886174013854
5.654866776461628,1.4270509831248415,1.3143277802978341,3.36716069269,0.42800867286457683
5.707226654021457,1.652143854097021,1.2824518802701754,3.2939505309293238,0.43960197803502216
5.759586531581287,1.8660254037844366,1.2320508075688779,3.2083650093183116,0.45115715376744964
5.811946409141117,2.066577028773313,1.1640434890103484,3.1111791183919784,0.4621872225883569
5.864306286700947,2.2518066703603146,1.0795530078789897,3.0032376621168737,0.47229818941940316
5.916666164260777,2.419870077451989,0.9798932631724173,2.8854654973458334,0.48125389607493946
5.969026041820607,2.5690905050450477,0.8665535102099993,2.7588667076223525,0.4889058646144114
6.021385919380436,2.6979766338579436,0.7411809548974813,2.6245191898822036,0.4951255110658299
6.073745796940266,2.8052385160190063,0.6055615953338425,2.4835749265945464,0.49985864029182375
6.126105674500097,2.8898013731854446,0.46159952370966467,2.3372686756868175,0.5032569582543226
6.178465552059926,2.950817096835884,0.31129491836786766,2.186924585118812,0.5056990484955818
6.230825429619756,2.9876733254911203,0.1567209702923647,2.033942401514878,0.5075628208141767
